,product_name,product_price,product_rating,sold_quantity,category_name,scraped_date,Product Price(USD),Product Price(GBP),Product Price(EUR),Product Price(INR)
425,Signature Premier Grain -750ML,2775.0,0.0,0.0,Spirits,12/05/2024,20.79,16.67,19.27,1734.38
426,Gill Marry Whisky 180Ml,280.0,0.0,0.0,Spirits,12/05/2024,2.1,1.68,1.94,175.0
427,Chivas Regal 12 Yrs 750 Ml,6850.0,0.0,0.0,Spirits,12/05/2024,51.32,41.14,47.57,4281.25
428,The Himalayan Reserve Whisky 750Ml,3300.0,0.0,0.0,Spirits,12/05/2024,24.72,19.82,22.92,2062.5
429,Vat 69 1000 Ml,5800.0,0.0,0.0,Spirits,12/05/2024,43.45,34.83,40.28,3625.0
430,Antiquity Blue 375ml,1525.0,0.0,0.0,Spirits,12/05/2024,11.42,9.16,10.59,953.12
431,J89 Single Barrel Malt 750 ML,2900.0,0.0,0.0,Spirits,12/05/2024,21.73,17.42,20.14,1812.5
432,The Balvenie Doublewood 17 Years Whisky - 700ML -By Cheers Online,24320.0,0.0,0.0,Spirits,12/05/2024,182.2,146.06,168.9,15200.0
433,Antiquity Blue Ultra Premium Whiskey 750 ML,3000.0,0.0,0.0,Spirits,12/05/2024,22.48,18.02,20.83,1875.0
434,"Camus XO Cognac, 1L -By Cheers Online",41940.0,0.0,0.0,Spirits,12/05/2024,314.2,251.88,291.27,26212.5
435,Yeti Vodka 750ML,2200.0,0.0,0.0,Spirits,12/05/2024,16.48,13.21,15.28,1375.0
436,Kaluwa 1 Ltr,7250.0,0.0,0.0,Spirits,12/05/2024,54.32,43.54,50.35,4531.25
437,Finlandia Cranberry  - 750 ml -By Cheers Online,4650.0,0.0,0.0,Spirits,12/05/2024,34.84,27.93,32.29,2906.25
438,Ruslan Vodka -750ML,2200.0,0.0,0.0,Spirits,12/05/2024,16.48,13.21,15.28,1375.0
439,Johnne Walker Black Label 1000 Ml,9000.0,0.0,0.0,Spirits,12/05/2024,67.43,54.05,62.5,5625.0
440,Signature Premier Grain Whiskey 375 ML,1340.0,0.0,0.0,Spirits,12/05/2024,10.04,8.05,9.31,837.5
441,Johnne Walker Black Label 375 Ml,3420.0,0.0,0.0,Spirits,12/05/2024,25.62,20.54,23.75,2137.5
442,Old Monk Xxx Rum Head Shape  750Ml,2500.0,0.0,0.0,Spirits,12/05/2024,18.73,15.01,17.36,1562.5
443,Gurkhas & Guns Finest Blended Whiskey 750ml,3090.0,0.0,0.0,Spirits,12/05/2024,23.15,18.56,21.46,1931.25
444,Absolut Vodka -1Ltr,5500.0,0.0,0.0,Spirits,12/05/2024,41.2,33.03,38.2,3437.5
445,Jemson Irish 1000 Ml,7400.0,0.0,0.0,Spirits,12/05/2024,55.44,44.44,51.39,4625.0
446,Johnnie Walker Red Label Premium Whisky 1L,6900.0,0.0,0.0,Spirits,12/05/2024,51.69,41.44,47.92,4312.5
447,Master Selection(750 ml),3350.0,0.0,0.0,Spirits,12/05/2024,25.1,20.12,23.27,2093.75
448,Old Durbar Black Chimney -375ML,1825.0,0.0,0.0,Spirits,12/05/2024,13.67,10.96,12.67,1140.62
449,Ballys Original 1000ml,7200.0,0.0,0.0,Spirits,12/05/2024,53.94,43.24,50.0,4500.0
450,Old Durbar 12 Years (750 ml),6500.0,0.0,0.0,Spirits,12/05/2024,48.7,39.04,45.14,4062.5
451,Kavalan Classic Single Malt Whiskey Miniature (50ml),1300.0,0.0,0.0,Spirits,12/05/2024,9.74,7.81,9.03,812.5
452,8848 Vodka(PACK OF 3) -180ML,1610.0,0.0,0.0,Spirits,12/05/2024,12.06,9.67,11.18,1006.25
453,Captain Morgan 1000Ml,8610.0,0.0,0.0,Spirits,12/05/2024,64.5,51.71,59.8,5381.25
454,Chivas Regal 200 ml,2170.0,0.0,0.0,Spirits,12/05/2024,16.26,13.03,15.07,1356.25
455,Johnnie Walker Red Label  Whisky -1L,6990.0,0.0,0.0,Spirits,12/05/2024,52.37,41.98,48.55,4368.75
456,Ballantines Finest 1Ltr,6950.0,0.0,0.0,Spirits,12/05/2024,52.07,41.74,48.27,4343.75
457,Grey Goose Vodka - 1 ltr -By Cheers Online,12500.0,0.0,0.0,Spirits,12/05/2024,93.65,75.07,86.81,7812.5
458,Chivas Regal 12Yrs Whisky 1L,9000.0,0.0,0.0,Spirits,12/05/2024,67.43,54.05,62.5,5625.0
459,Old Durbar Black Chimney - 750ML Domestic Whisky,3650.0,0.0,0.0,Spirits,12/05/2024,27.34,21.92,25.35,2281.25
460,Johnnie Walker Red Label 500 ML,3800.0,0.0,0.0,Spirits,12/05/2024,28.47,22.82,26.39,2375.0
461,The himalayan Reserve 750ML,3400.0,0.0,0.0,Spirits,12/05/2024,25.47,20.42,23.61,2125.0
462,Old Durbar 15yrs Blended Malt Scotch Whisky - 750ML -By Cheers Online,15000.0,0.0,0.0,Spirits,12/05/2024,112.38,90.08,104.17,9375.0
463,Chivas Regal 375ml,3600.0,0.0,0.0,Spirits,12/05/2024,26.97,21.62,25.0,2250.0
464,Johnnie Walker Black Label Premium Whisky 750Ml,6900.0,0.0,0.0,Spirits,12/05/2024,51.69,41.44,47.92,4312.5
465,Johnee Walker Double Black 750 Ml,8500.0,0.0,0.0,Spirits,12/05/2024,63.68,51.05,59.03,5312.5
466,Jack Daniel's - 1L American Whisky,8160.0,0.0,0.0,Spirits,12/05/2024,61.13,49.01,56.67,5100.0
467,VAT 69 Blended Scotch Whisky - 750ML -By Cheers Online,4750.0,4.7,0.0,Spirits,12/05/2024,35.59,28.53,32.99,2968.75
468,Johnnie Walker Red Label 1000 ML,8000.0,0.0,0.0,Spirits,12/05/2024,59.93,48.05,55.56,5000.0
469,Johnnie Walker Gold label Reserve Whiskey 750ml,10400.0,0.0,0.0,Spirits,12/05/2024,77.91,62.46,72.23,6500.0
470,Johnne Walker Black Label 500 Ml,4400.0,0.0,0.0,Spirits,12/05/2024,32.96,26.42,30.56,2750.0
471,Dewar's 15yrs The Monarch Blended Scotch Whisky - 1ltr -By Cheers Online,13000.0,0.0,0.0,Spirits,12/05/2024,97.39,78.07,90.28,8125.0
472,White Horse Blended Scotch Whisky - 750ML -By Cheers Online,4525.0,0.0,0.0,Spirits,12/05/2024,33.9,27.18,31.43,2828.12
473,Jack Daniels Jennessee Whiskey 1Ltr,7800.0,0.0,0.0,Spirits,12/05/2024,58.44,46.84,54.17,4875.0
474,Dimple Deluxe 15 Years Old Blended Scotch Whisky - 1 ltr -By Cheers Online,10600.0,0.0,0.0,Spirits,12/05/2024,79.41,63.66,73.62,6625.0
475,Ruslan Vodka 180 ML,550.0,0.0,0.0,Spirits,12/05/2024,4.12,3.3,3.82,343.75
476,Dewar's 12 Year Old The Ancestor Blended Scotch Whisky - 1 ltr -By Cheers Online,8800.0,2.0,0.0,Spirits,12/05/2024,65.93,52.85,61.12,5500.0
477,Johnnie Walker Red Label -750ML,5350.0,0.0,0.0,Spirits,12/05/2024,40.08,32.13,37.16,3343.75
478,Johnnie Walker Black Label  Whisky -750ML,6900.0,0.0,0.0,Spirits,12/05/2024,51.69,41.44,47.92,4312.5
479,Johnee Walker Double Black 1000 Ml,9700.0,0.0,0.0,Spirits,12/05/2024,72.67,58.25,67.37,6062.5
480,Yarsha Gumba 750 Ml,11000.0,0.0,0.0,Spirits,12/05/2024,82.41,66.06,76.39,6875.0
481,Founder Reserves 1000ml,9800.0,0.0,0.0,Spirits,12/05/2024,73.42,58.86,68.06,6125.0
482,VAT 69 Blended Scotch Whisky - 375ML -By Cheers Online,2425.0,0.0,0.0,Spirits,12/05/2024,18.17,14.56,16.84,1515.62
483,Bottega Alexander Vodka,6950.0,0.0,0.0,Spirits,12/05/2024,52.07,41.74,48.27,4343.75
484,Kavalan Concertmaster Sherry Finish Single Malt Whiskey (700ml),18000.0,0.0,0.0,Spirits,12/05/2024,134.85,108.1,125.01,11250.0
485,Ballantine's Finest 1L,6950.0,0.0,0.0,Spirits,12/05/2024,52.07,41.74,48.27,4343.75
486,Gold Label Reserve -750 ml,10500.0,0.0,0.0,Spirits,12/05/2024,78.66,63.06,72.92,6562.5
487,Absolut Vodka 1000 Ml,6200.0,0.0,0.0,Spirits,12/05/2024,46.45,37.24,43.06,3875.0
488,Jack Daniel's 750ML,6245.0,0.0,0.0,Spirits,12/05/2024,46.79,37.51,43.37,3903.12
489,Jameson Irish 750ml,5660.0,0.0,0.0,Spirits,12/05/2024,42.4,33.99,39.31,3537.5
490,Johnnie Walker Blue Label 200ml,9200.0,0.0,0.0,Spirits,12/05/2024,68.92,55.25,63.89,5750.0
491,Jack Daniels 1000 Ml,7940.0,0.0,0.0,Spirits,12/05/2024,59.48,47.68,55.14,4962.5
492,Kavalan Concertmaster,18000.0,0.0,0.0,Spirits,12/05/2024,134.85,108.1,125.01,11250.0
493,Ciroc Vodka - 750 ml -By Cheers Online,7900.0,0.0,0.0,Spirits,12/05/2024,59.18,47.44,54.86,4937.5
494,Skyy Original Vodka - 1L -By Cheers Online,6995.0,0.0,0.0,Spirits,12/05/2024,52.4,42.01,48.58,4371.88
495,The Glenlivet 12yrs Double Oak  Whisky -1L,12750.0,0.0,0.0,Spirits,12/05/2024,95.52,76.57,88.55,7968.75
496,Gold Label Reserve  1 Ltr,13000.0,0.0,0.0,Spirits,12/05/2024,97.39,78.07,90.28,8125.0
497,Johnnie Walker Black Label  Whisky -1L,9000.0,0.0,0.0,Spirits,12/05/2024,67.43,54.05,62.5,5625.0
498,J&B Rare Scotch Whisky - 1 ltr -By Cheers Online,7000.0,0.0,0.0,Spirits,12/05/2024,52.44,42.04,48.61,4375.0
499,Glenfiddich 18yrs 700ML,18580.0,0.0,0.0,Spirits,12/05/2024,139.2,111.58,129.04,11612.5
500,Chivas Regal 25 Year Old Blended Scotch Whisky - 700 ml -By Cheers Online,51000.0,0.0,0.0,Spirits,12/05/2024,382.08,306.29,354.19,31875.0
501,Chivas Regal 12 Yrs 1000 Ml,9000.0,0.0,0.0,Spirits,12/05/2024,67.43,54.05,62.5,5625.0
502,Absolut Vodka 750ml,5700.0,0.0,0.0,Spirits,12/05/2024,42.7,34.23,39.59,3562.5
503,Kavalan Ex-Bourbon Oak Single Malt Whiskey (700ml),23000.0,0.0,0.0,Spirits,12/05/2024,172.31,138.13,159.73,14375.0
504,Kavalan Podium Single Malt Whisky,25000.0,0.0,0.0,Spirits,12/05/2024,187.29,150.14,173.62,15625.0
505,Kavalan Solist ex-Bourbon Single Cask (700ml),26000.0,0.0,0.0,Spirits,12/05/2024,194.79,156.15,180.57,16250.0
506,The Glenlivert 15 Yrs 1000 Ml,15850.0,0.0,0.0,Spirits,12/05/2024,118.74,95.19,110.08,9906.25
507,Ruslan Vodka Triple Distilled 750ML (5 Bottle),10500.0,0.0,0.0,Spirits,12/05/2024,78.66,63.06,72.92,6562.5
508,VAT 69 Blended Scotch Whisky - 1L -By Cheers Online,6290.0,5.0,0.0,Spirits,12/05/2024,47.12,37.78,43.68,3931.25
509,Kavalan Oloroso Sherry Oak Single Malt Whiskey (700ml),27000.0,0.0,0.0,Spirits,12/05/2024,202.28,162.15,187.51,16875.0
510,Kavalan Solist Port Single Cask Strength (700ml),28000.0,0.0,0.0,Spirits,12/05/2024,209.77,168.16,194.46,17500.0
511,Ciroc Regular Vodka -750ML,7900.0,0.0,0.0,Spirits,12/05/2024,59.18,47.44,54.86,4937.5
512,Kavalan Solist Vinho Barrique Single Cask,33000.0,0.0,0.0,Spirits,12/05/2024,247.23,198.19,229.18,20625.0
513,Glenfiddich 15yrs 1L,18500.0,0.0,0.0,Spirits,12/05/2024,138.6,111.1,128.48,11562.5
514,VAT 69 Whisky 1L,6290.0,0.0,0.0,Spirits,12/05/2024,47.12,37.78,43.68,3931.25
515,Royal Salute 21 Yo 700 Ml,32000.0,0.0,0.0,Spirits,12/05/2024,239.74,192.18,222.24,20000.0
516,Chivas Regal 12 Year Old Blended Scotch Whisky - 750 ml -By Cheers Online,6850.0,0.0,0.0,Spirits,12/05/2024,51.32,41.14,47.57,4281.25
517,Smirnoff Red Regular Vodka -1L,5950.0,0.0,0.0,Spirits,12/05/2024,44.58,35.73,41.32,3718.75
518,Chivas Regal Gold Signature Aged 18 years Scotch Whiskey 1Litre,16000.0,0.0,0.0,Spirits,12/05/2024,119.87,96.09,111.12,10000.0
519,8848 Vodka 750ml Made in Himalayan (10 Bottle),24000.0,0.0,0.0,Spirits,12/05/2024,179.8,144.14,166.68,15000.0
520,Yeti vodka 375 ml,1100.0,0.0,0.0,Spirits,12/05/2024,8.24,6.61,7.64,687.5
521,Old Durbar Two Continents 750,2700.0,5.0,0.0,Spirits,12/05/2024,20.23,16.22,18.75,1687.5
522,Jameson Irish - 1L  Premium Whisky,7500.0,5.0,0.0,Spirits,12/05/2024,56.19,45.04,52.09,4687.5
523,Black Label 12 Yrs 50 ml,650.0,4.0,0.0,Spirits,12/05/2024,4.87,3.9,4.51,406.25
524,Blue Diamond London Extra Day 750 ML,1120.0,0.0,0.0,Spirits,12/05/2024,8.39,6.73,7.78,700.0
525,Blue Diamond London Extra Day 180 ML,290.0,0.0,0.0,Spirits,12/05/2024,2.17,1.74,2.01,181.25
526,Blue Diamond London Extra Day 375 ML,560.0,0.0,0.0,Spirits,12/05/2024,4.2,3.36,3.89,350.0
527,Iconic Russian 750Ml,1365.0,0.0,0.0,Spirits,12/05/2024,10.23,8.2,9.48,853.12
528,Passport Old Reserve Blend Select Barrels 375ml,480.0,0.0,0.0,Spirits,12/05/2024,3.6,2.88,3.33,300.0
529,Mustang Gold 180 Ml,290.0,0.0,0.0,Spirits,12/05/2024,2.17,1.74,2.01,181.25
530,Gurkhas and Gun Finest Blended Whisky,2980.0,0.0,0.0,Spirits,12/05/2024,22.33,17.9,20.7,1862.5
531,Excellence Vodka 750ml,1665.0,0.0,0.0,Spirits,12/05/2024,12.47,10.0,11.56,1040.62
532,365 Days Vodka 750 Ml,1000.0,0.0,0.0,Spirits,12/05/2024,7.49,6.01,6.94,625.0
533,Excellence Vodka 180ml,415.0,0.0,0.0,Spirits,12/05/2024,3.11,2.49,2.88,259.38
534,365 Days Vodka 375 Ml,500.0,0.0,0.0,Spirits,12/05/2024,3.75,3.0,3.47,312.5
535,Jack Daniels Whiskey JD 500ml,4180.0,0.0,0.0,Spirits,12/05/2024,31.32,25.1,29.03,2612.5
536,Signature Rare 750 Ml,2320.0,0.0,0.0,Spirits,12/05/2024,17.38,13.93,16.11,1450.0
537,Signature Rare 375 Ml,1160.0,0.0,0.0,Spirits,12/05/2024,8.69,6.97,8.06,725.0
538,Old Durbar 1000 ML,3400.0,0.0,0.0,Spirits,12/05/2024,25.47,20.42,23.61,2125.0
539,Chivas Regal Extra 750 Ml,6924.0,0.0,0.0,Spirits,12/05/2024,51.87,41.58,48.09,4327.5
540,Johnnie Walker Blue Label 1L,38000.0,0.0,0.0,Spirits,12/05/2024,284.69,228.21,263.91,23750.0
541,Royal Big Master Regular Mixed Fruit Wine 750Ml,885.0,0.0,0.0,Wines,12/05/2024,6.63,5.31,6.15,553.12
542,Royal Big Master Regular Perfect Fruit Sweet Red Wine 750Ml,885.0,0.0,0.0,Wines,12/05/2024,6.63,5.31,6.15,553.12
543,Bottega Soave Classico DOC White Wine 750ML -By Cheers Online,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
544,Gato Negro Semi Sweet White 750Ml,1800.0,0.0,0.0,Wines,12/05/2024,13.49,10.81,12.5,1125.0
545,Akira Sweet Red Wine 750 ML,825.0,0.0,0.0,Wines,12/05/2024,6.18,4.95,5.73,515.62
546,Bottega Sauvignon Blanc By Bottega - 750 ml,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
547,Bottega Sauvignon Blanc,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
548,Lindeman's Bin 90 Moscato White Wine - 750ML -By Cheers Online,2100.0,0.0,0.0,Wines,12/05/2024,15.73,12.61,14.58,1312.5
549,Big Master Mix Fruit Wine 750 ML,825.0,0.0,0.0,Wines,12/05/2024,6.18,4.95,5.73,515.62
550,Royal Big Master Perfect Fruit Red Wine 750,850.0,0.0,0.0,Wines,12/05/2024,6.37,5.1,5.9,531.25
551,The Rising Royals Sweet Red Wine 750ml,995.0,0.0,0.0,Wines,12/05/2024,7.45,5.98,6.91,621.88
552,Big Master Regular Red Wine 750 Ml,700.0,0.0,0.0,Wines,12/05/2024,5.24,4.2,4.86,437.5
553,Hardys VR Sweet Red - 750 ml -By Cheers Online,1850.0,0.0,0.0,Wines,12/05/2024,13.86,11.11,12.85,1156.25
554,Royal Big Master Perfect Fruit Sweet Red Wine Premium 750,925.0,0.0,0.0,Wines,12/05/2024,6.93,5.56,6.42,578.12
555,Ultrablack's Divine Wine White 750ml,775.0,0.0,0.0,Wines,12/05/2024,5.81,4.65,5.38,484.38
556,Big Master Perfect Fruit Sweet Red Wine 750Ml,950.0,0.0,0.0,Wines,12/05/2024,7.12,5.71,6.6,593.75
557,Nessy Wine a finest Nepali wine,650.0,0.0,0.0,Wines,12/05/2024,4.87,3.9,4.51,406.25
558,Royal Big Master Apple Sweet White Wine Premium 750,890.0,0.0,0.0,Wines,12/05/2024,6.67,5.35,6.18,556.25
559,Divine Wine 750 Ml,700.0,0.0,0.0,Wines,12/05/2024,5.24,4.2,4.86,437.5
560,Adoro White Sweet Wine 750Ml,1600.0,0.0,0.0,Wines,12/05/2024,11.99,9.61,11.11,1000.0
561,Hardys Stamp Chardonnay Semillon- 750 ml -By Cheers Online,1800.0,0.0,0.0,Wines,12/05/2024,13.49,10.81,12.5,1125.0
562,Calvet White Wine 750Ml,1800.0,0.0,0.0,Wines,12/05/2024,13.49,10.81,12.5,1125.0
563,Lindeman's Bin 40 Merlot Red Wine - 750ML -By Cheers Online,2100.0,0.0,0.0,Wines,12/05/2024,15.73,12.61,14.58,1312.5
564,DIVINE WINE (Red),730.0,0.0,0.0,Wines,12/05/2024,5.47,4.38,5.07,456.25
565,2 Share Natural Sweet Red 750ML,1500.0,0.0,0.0,Wines,12/05/2024,11.24,9.01,10.42,937.5
566,Bottega Pinot Grigio Venezia Doc - 750 ml,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
567,Nederburg Winemasters Reserve Riesling White Wine - 750ml -By Cheers Online,2935.0,0.0,0.0,Wines,12/05/2024,21.99,17.63,20.38,1834.38
568,Lindeman's Bin 50 Shiraz Red Wine - 750ML -By Cheers Online,2100.0,0.0,0.0,Wines,12/05/2024,15.73,12.61,14.58,1312.5
569,Hakodate Keruna - Japanese Sparkling Wine 720Ml,3670.0,0.0,0.0,Wines,12/05/2024,27.49,22.04,25.49,2293.75
570,Durbanville Hills Chardonnay - 750ML -By Cheers Online,2935.0,0.0,0.0,Wines,12/05/2024,21.99,17.63,20.38,1834.38
571,Bottega Pinot Grigio Venezia DOC White Wine 750ML -By Cheers Online,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
572,Vega White Wine 750Ml,1600.0,0.0,0.0,Wines,12/05/2024,11.99,9.61,11.11,1000.0
573,Jacob's Creek Classic Pinot Grigio 750ML,1875.0,0.0,0.0,Wines,12/05/2024,14.05,11.26,13.02,1171.88
574,Lindemans Bin 85 Pinot Grigio,2100.0,0.0,0.0,Wines,12/05/2024,15.73,12.61,14.58,1312.5
575,Lindeman's Bin 35 Rose Wine - 750ML -By Cheers Online,2100.0,0.0,0.0,Wines,12/05/2024,15.73,12.61,14.58,1312.5
576,Durbanville Hills Sauvignon Blanc - 750ML -By Cheers Online,2935.0,0.0,0.0,Wines,12/05/2024,21.99,17.63,20.38,1834.38
577,Campo Viejo Rioja Tempranillo Red Wine 750ML -By Cheers Online,2700.0,0.0,0.0,Wines,12/05/2024,20.23,16.22,18.75,1687.5
578,Canvas Sweet Red 750ML,895.0,0.0,0.0,Wines,12/05/2024,6.71,5.38,6.22,559.38
579,Villa Cardini Nero D'Avola Red Wine - 750ML -By Cheers Online,1850.0,0.0,0.0,Wines,12/05/2024,13.86,11.11,12.85,1156.25
580,Climat Sweet White Wine 750ml,695.0,0.0,0.0,Wines,12/05/2024,5.21,4.17,4.83,434.38
581,Jc Grenache Shiraz 750 Ml,1785.0,0.0,0.0,Wines,12/05/2024,13.37,10.72,12.4,1115.62
582,Boron D' Arignac White 750Ml,1600.0,0.0,0.0,Wines,12/05/2024,11.99,9.61,11.11,1000.0
583,Campo Viejo Rioja Reserva Red Wine 750ML -By Cheers Online,3450.0,0.0,0.0,Wines,12/05/2024,25.85,20.72,23.96,2156.25
584,Baron D'Arignac Sweet Red 750ML,1500.0,0.0,0.0,Wines,12/05/2024,11.24,9.01,10.42,937.5
585,Primavera Vine Blanco white wine,1800.0,0.0,0.0,Wines,12/05/2024,13.49,10.81,12.5,1125.0
586,JP Chenet Fashion Peach-750ml,1810.0,0.0,0.0,Wines,12/05/2024,13.56,10.87,12.57,1131.25
587,Gato Negro Semi Sweeet White (750ml),1700.0,0.0,0.0,Wines,12/05/2024,12.74,10.21,11.81,1062.5
588,Jacob's Creek Classic Shiraz Cabernet 750ML,1875.0,0.0,0.0,Wines,12/05/2024,14.05,11.26,13.02,1171.88
589,Valdouro Porto Ruby Port 750ML,2500.0,0.0,0.0,Wines,12/05/2024,18.73,15.01,17.36,1562.5
590,Royal Musk Limestone Coast Cabernet Sauvignon 750ML,1800.0,0.0,0.0,Wines,12/05/2024,13.49,10.81,12.5,1125.0
591,Hakodate Bacchus-Japanese White Wine 720Ml,3170.0,0.0,0.0,Wines,12/05/2024,23.75,19.04,22.02,1981.25
592,Durbanville Hills Pinotage - 750 ml -By Cheers Online,2935.0,0.0,0.0,Wines,12/05/2024,21.99,17.63,20.38,1834.38
593,Porto Valdouro White Port Wine 750ml,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
594,Bottega Merlot IGT 750ml,2495.0,0.0,0.0,Wines,12/05/2024,18.69,14.98,17.33,1559.38
595,Jc Merlot 750 Ml,1785.0,0.0,0.0,Wines,12/05/2024,13.37,10.72,12.4,1115.62
596,Pinot Noir Vesper(750 ml),2500.0,0.0,0.0,Wines,12/05/2024,18.73,15.01,17.36,1562.5
597,Canvas Sweet White Wine 750ml,800.0,0.0,0.0,Wines,12/05/2024,5.99,4.8,5.56,500.0
598,Lindemans Bin 95 Sauvignon Blanc,2100.0,0.0,0.0,Wines,12/05/2024,15.73,12.61,14.58,1312.5
599,JP Chenet Fashion Flavoured Wine - 750ML -By Cheers Online,1950.0,0.0,0.0,Wines,12/05/2024,14.61,11.71,13.54,1218.75
600,Palacio Del Campo (Spain)(Red),1250.0,0.0,0.0,Wines,12/05/2024,9.36,7.51,8.68,781.25
601,Bottega Pinot Grigio Rose - 750 ml,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
602,2 Share Natural Sweet White 750ML,1500.0,0.0,0.0,Wines,12/05/2024,11.24,9.01,10.42,937.5
603,Oina Sevea Sweet Wine 750Ml,1600.0,0.0,0.0,Wines,12/05/2024,11.99,9.61,11.11,1000.0
604,Vinedos Del Litoral - White Sweet Wine (750ml),1800.0,0.0,0.0,Wines,12/05/2024,13.49,10.81,12.5,1125.0
605,J. P. CHENET CLASSIC Molleux Red - 750ml,1850.0,0.0,0.0,Wines,12/05/2024,13.86,11.11,12.85,1156.25
606,Bottega Moscato Still - 750 ml,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
607,Lindemans Bin 40 Merlot,2100.0,0.0,0.0,Wines,12/05/2024,15.73,12.61,14.58,1312.5
608,Saipal Red Wine 750ml,900.0,0.0,0.0,Wines,12/05/2024,6.74,5.41,6.25,562.5
609,JP Chenet Fashion Litchi -750ML,1810.0,0.0,0.0,Wines,12/05/2024,13.56,10.87,12.57,1131.25
610,Royal Musk Sauvignon Blanc 750ML,1500.0,0.0,0.0,Wines,12/05/2024,11.24,9.01,10.42,937.5
611,Stanley Dolce Rosso Red 4L,6800.0,0.0,0.0,Wines,12/05/2024,50.94,40.84,47.23,4250.0
612,Bottega Acino Chianti Classico - 750 ml,4000.0,0.0,0.0,Wines,12/05/2024,29.97,24.02,27.78,2500.0
613,OBiKWA Pinotage Red Wine - 750ml -By Cheers Online,2350.0,0.0,0.0,Wines,12/05/2024,17.61,14.11,16.32,1468.75
614,Canvas Red Wine 750Ml,895.0,0.0,0.0,Wines,12/05/2024,6.71,5.38,6.22,559.38
615,Bottega Acino Chianti Classico Riserva DOCG Red Wine 750ML -By Cheers Online,5000.0,0.0,0.0,Wines,12/05/2024,37.46,30.03,34.72,3125.0
616,Jacob's Creek Classic Chardonnay 750ml,1875.0,0.0,0.0,Wines,12/05/2024,14.05,11.26,13.02,1171.88
617,Porto Wine 750Ml,4150.0,0.0,0.0,Wines,12/05/2024,31.09,24.92,28.82,2593.75
618,Refreshing Jc Shiraj Cabernet 750 Ml,1785.0,0.0,0.0,Wines,12/05/2024,13.37,10.72,12.4,1115.62
619,Lindemans Bin 90 Moscato Wine -750ml,2100.0,0.0,0.0,Wines,12/05/2024,15.73,12.61,14.58,1312.5
620,Jc Semillion Chardonnay 750 Ml,1785.0,0.0,0.0,Wines,12/05/2024,13.37,10.72,12.4,1115.62
621,Hakodate Dornfelder Red Wine 720Ml,3170.0,0.0,0.0,Wines,12/05/2024,23.75,19.04,22.02,1981.25
622,Villa Cardini Bardolino Red Wine - 750ML -By Cheers Online,1950.0,0.0,0.0,Wines,12/05/2024,14.61,11.71,13.54,1218.75
623,BIG MASTER PREMIUM 750ML (White),890.0,0.0,0.0,Wines,12/05/2024,6.67,5.35,6.18,556.25
624,Bottega Rosso Montalcino Doc - 750 ml,4000.0,0.0,0.0,Wines,12/05/2024,29.97,24.02,27.78,2500.0
625,JP Chenet Sweet Red 750ML,1850.0,0.0,0.0,Wines,12/05/2024,13.86,11.11,12.85,1156.25
626,JP Chenet Sweet White Wine - 750ML,1800.0,0.0,0.0,Wines,12/05/2024,13.49,10.81,12.5,1125.0
627,Bottega Merlot - 750 ml,2300.0,0.0,0.0,Wines,12/05/2024,17.23,13.81,15.97,1437.5
628,Bottega Amarone Della Valpolicella DOCG Red Wine 750ML -By Cheers Online,8500.0,0.0,0.0,Wines,12/05/2024,63.68,51.05,59.03,5312.5
629,J.P Chenet Apple 750Ml,2800.0,0.0,0.0,Wines,12/05/2024,20.98,16.82,19.45,1750.0
630,JP Chenet Sweet White 750ML,1850.0,0.0,0.0,Wines,12/05/2024,13.86,11.11,12.85,1156.25
631,Primavera Vine Blanco Red wine 750ml,2000.0,0.0,0.0,Wines,12/05/2024,14.98,12.01,13.89,1250.0
632,Bottega Amarone Valpol. Docg - 750 ml,8500.0,0.0,0.0,Wines,12/05/2024,63.68,51.05,59.03,5312.5
633,Bottega Acino Chianti Classico  Riserva - 750 ml,5000.0,0.0,0.0,Wines,12/05/2024,37.46,30.03,34.72,3125.0
634,"Calvet Chateauneuf Du Pape Red Wine, 750ml -By Cheers Online",5300.0,0.0,0.0,Wines,12/05/2024,39.71,31.83,36.81,3312.5
635,J.P Chenet Peach 750Ml,2800.0,0.0,0.0,Wines,12/05/2024,20.98,16.82,19.45,1750.0
636,Bottega Brunello Di Montalcino DOCG Red Wine 750ML -By Cheers Online,9500.0,0.0,0.0,Wines,12/05/2024,71.17,57.05,65.98,5937.5
637,Laine Napolean 750Ml,4500.0,0.0,0.0,Wines,12/05/2024,33.71,27.03,31.25,2812.5
638,Canvas Sweet Red Wine 4L,3995.0,0.0,0.0,Wines,12/05/2024,29.93,23.99,27.74,2496.88
639,Bottega Brunello Montalcino Docg - 750 ml,9500.0,0.0,0.0,Wines,12/05/2024,71.17,57.05,65.98,5937.5
